label,attack_type,window_start_time,window_end_time,n_messages,n_emergency,alert_frequency_per_hour,normal_emergency_ratio,inter_alert_interval_mean,inter_interval_variance,burst_score,topic_diversity,time_sin,time_cos,payload_entropy,consecutive_emergency_count,alert_rate_acceleration,regularity_coefficient,temporal_clustering_score
1,normal,2026-03-17T17:12:31+00:00,2026-03-17T18:12:31+00:00,2150,0,0.0,2150.0,0.02739309079267762,0.0,0.0,0.0,-0.9781476007338056,-0.2079116908177598,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T17:22:31+00:00,2026-03-17T18:22:31+00:00,2155,0,0.0,2155.0,0.02739309079267762,0.0,0.0,0.0,-0.9862856015372314,-0.1650476058606773,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T17:32:31+00:00,2026-03-17T18:32:31+00:00,2159,0,0.0,2159.0,0.02739309079267762,0.0,0.0,0.0,-0.9925461516413221,-0.12186934340514717,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T17:42:31+00:00,2026-03-17T18:42:31+00:00,2091,0,0.0,2091.0,0.02739309079267762,0.0,0.0,0.0,-0.996917333733128,-0.07845909572784557,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T17:52:31+00:00,2026-03-17T18:52:31+00:00,1731,0,0.0,1731.0,0.02739309079267762,0.0,0.0,0.0,-0.9993908270190958,-0.03489949670250076,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T18:02:31+00:00,2026-03-17T19:02:31+00:00,1371,0,0.0,1371.0,0.02739309079267762,0.0,0.0,0.0,-0.9999619230641713,0.008726535498374096,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T18:12:31+00:00,2026-03-17T19:12:31+00:00,1013,0,0.0,1013.0,0.02739309079267762,0.0,0.0,0.0,-0.9986295347545739,0.05233595624294306,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T18:22:31+00:00,2026-03-17T19:22:31+00:00,651,0,0.0,651.0,0.02739309079267762,0.0,0.0,0.0,-0.9953961983671789,0.09584575252022405,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T18:32:31+00:00,2026-03-17T19:32:31+00:00,289,0,0.0,289.0,0.02739309079267762,0.0,0.0,0.0,-0.9902680687415704,0.13917310096006547,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T19:22:31+00:00,2026-03-17T20:22:31+00:00,13,13,13.0,0.0,0.027901052497327328,1.8489355583873901e-06,13.0,1.0,-0.8265897491271886,0.5628049276950685,4.4198812632462,1.0,-13.0,20.519165712840724,1.0
